Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Column1
2577852474,2017-09-09,Product Manager,"Principal Product Manager, Dependability",Full-time,Associate,3,"machine_learning, go",Mumbai,,,,10,Pluralsight,Education,
2688390594,2017-09-09,Senior Analyst,Hris Analyst/Senior Analyst,Full-time,Associate,4,"power_bi, microsoft, powerbi",Bhopal,,,,10,Dunzo,Delivery,
2698728959,2017-09-09,Data Engineer,Data Engineer,Full-time,Entry level,2,"warehousing, database, saas, aws, python, redshift, bigquery, snowflake, sql, postgres",Bhopal,,,,7,Broadcom India,Semiconductors,
2737032001,2017-09-09,Software Engineer,Software Engineer,Full-time,Associate,3,"cloud, javascript, ruby, vue.js, agile, linux, back-end, scrum, gcp, aws",Bangalore,,,,1,PayU,Payments,
2676027376,2017-09-09,Product Manager,Google Or Adobe Analytics Product Manager,Full-time,Mid-Senior level,4,"gdpr, tableau",Indore,,,,1,Amazon Prime,Subscription,
2704255458,2017-09-09,Software Engineer,Unity Software Engineer,Contract,Mid-Senior level,8,c,Ahmedabad,2464000,3171000,hr,21,Infosys,IT services,
2634846379,2017-09-10,Software Engineer,Full Stack Software Engineer,Full-time,Associate,4,"database, javascript, python, docker, programming, aws, sql",Gurgaon,,,,6,Swiggy Super,Subscription,
2712215543,2017-09-10,Software Development Engineer,Software Development Engineer 2,Full-time,Entry level,2,"agile, asp.net, server, scrum, saas, programming, c, backend, microsoft, xml, sql",Kolkata,,,,2,Amazon India,E-commerce,
2585242696,2017-09-10,Software Engineer,Senior Software Engineer,Full-time,Associate,4,"microsoft, ci/cd, cloud, gcp, aws, go, azure",Bhubneshwar,,,,1,Qualcomm India,Semiconductors,
2715136651,2017-09-10,Software Engineer,Open Source Software Engineer,Full-time,Entry level,2,"php, c, go, coding",Pune,,,,,Gamezy,Fantasy,
2703455209,2017-09-10,Business Analyst,Business Analyst,Contract,Mid-Senior level,9,"oracle, microsoft",Pune,,,,19,Ola Select,Subscription,
2714560290,2017-09-11,Software Engineer,Embedded Software Engineer,Full-time,Mid-Senior level,5,"git, c++, programming, linux, c",Chennai,1013000,2738000,yr,35,NVIDIA India,Semiconductors,
2692430947,2017-09-11,Business Analyst,Business Analyst,Contract,Mid-Senior level,5,"devops, azure, microsoft",Lucknow,,,,40,Goibibo,Travel,
2723683048,2017-09-11,Data Analyst,Data Analyst,Full-time,Entry level,2,"excel, database, microsoft",Mumbai,,,,55,LG Electronics India,Electronics,
2735620572,2017-09-11,Product Owner,Ba Consultant Product Owner,Full-time,Associate,6,"agile, sql, go",Gurgaon,"12,70,000.00","15,09,000.00",yr,,Coforge,IT services,
2692491284,2017-09-11,Devops Engineer,Senior Cloud Infrastructure/Devops Engineer,Full-time,Mid-Senior level,6,"cloud, javascript, python, docker, saas, gcp, java, aws, ml, sql, azure, c++",Hyderabad,,,,,WinZO,Fantasy,
2737887041,2017-09-11,Product Analyst,Product Analyst Fellow,Internship,Associate,4,"python, bi, pandas, sql",New Delhi,,,,8,Aditya Birla Retail,Retail,
2690918926,2017-09-12,Data Engineer,Senior Data Engineer Bi/Etl,Full-time,Mid-Senior level,7,"database, cloud, agile, python, bi, server, scrum, saas, programming, mssql, oracle, microsoft, ci/cd, aws, mysql, redshift, etl, sql, nosql, machine_learning, coding",Noida,,,,8,Microsoft Research India,Research,
2719630212,2017-09-12,Product Manager,Product Manager,Full-time,Mid-Senior level,4,"cloud, oracle, nlp, ml",Chennai,,,,14,Skillshare,Education,
2696982701,2017-09-12,Data Engineer,Cloud Data Engineer,Contract,Mid-Senior level,7,"microstrategy, pandas, scikit-learn, aws, python, redshift, tableau, ml, snowflake, sql, machine_learning",Noida,,,,3,Netflix India,Streaming,
2700040520,2017-09-12,Software Engineer,Software Engineer,Full-time,Entry level,1,"c++, cloud, agile, programming, linux, docker, mongodb, devops, go, c, ubuntu",Bangalore,,,,,Cleartrip,Travel,
2751612252,2017-09-12,Developer,Xamarin Developer,Contract,Entry level,2,"iot, c",Chennai,,,,,Intel India,Semiconductors,
2610005872,2017-09-12,Data Architect,Data Architect,Full-time,Mid-Senior level,7,"database, power_bi, bi, server, tableau, etl, snowflake, sql",Varanasi,,,,18,Dassault Systèmes India,Software,
2647543153,2017-09-13,Business Analyst,Senior Business Analyst,Full-time,Mid-Senior level,4,"cloud, agile, excel",Pune,,,,2,HealthifyMe,Health,
2715152451,2017-09-13,Software Engineer,Software Engineer,Full-time,Entry level,3,"database, cloud, saas, programming, c, java, go, c++",Bangalore,,,,1,Zoho,Software,
2680364800,2017-09-13,Solutions Engineer,Junior Solutions Engineer,Full-time,Associate,2,"graphql, javascript, aws, python, coding, sql",Bhopal,,,,7,RummyCircle,Rummy,
2716821323,2017-09-13,Software Engineer,Java Software Engineer,Full-time,Entry level,3,"database, cloud, agile, r, programming, mongodb, c, oracle, codebase, java, mysql, nosql, ai, go",Ahmedabad,,,,2,Practo,Healthcare,
2681508188,2017-09-13,Data Scientist,Data Scientist,Full-time,Entry level,2,"r, python, programming, sql, devops, machine_learning",Ahmedabad,,,,9,Panasonic India,Electronics,
2723784839,2017-09-13,Data Engineer,Senior Data Engineer,Contract,Associate,4,"oracle, warehousing, unix, aws, python, etl, sql, bi",Ahmedabad,,,,2,Amazon Prime Video,Streaming,
2702474435,2017-09-14,Data Engineer,Senior Data Engineer,Full-time,Mid-Senior level,7,"cloud, hadoop, spark, java, aws, nosql, azure, scala, coding",Mumbai,,,,,SAP Labs India,Software,
2743936934,2017-09-14,Software Developer,Software Developer,Contract,Mid-Senior level,4,"back-end, microsoft, javascript, agile, sql, server, c",Noida,,,,18,Netflix India,Streaming,
2683552910,2017-09-14,Data Science Engineer,Data Science Engineer,Full-time,Mid-Senior level,4,"cloud, power_bi, python, r, programming, looker, tableau, sql, machine_learning",Chandigarh,,,,4,Capgemini India,IT services,
2726603129,2017-09-14,Business Analyst,Business Analyst,Contract,Mid-Senior level,8,"excel, macros",Ahmedabad,,,,123,Zensar Technologies,IT services,
2713167447,2017-09-14,Software Development Engineer,"Senior Software Development Engineer, Integrations",Full-time,Mid-Senior level,6,"graphql, cloud, ruby, agile, python, docker, gcp, redis, aws, mysql, go, coding",Nagpur,,,,1,Naaptol,Shopping,
2678785083,2017-09-14,Software Engineer,"Software Engineer, Carriers",Full-time,Mid-Senior level,8,"back-end, ruby, python",Ranchi,,,,,Uber Platinum,Subscription,
2737025919,2017-09-15,Software Engineer,Software Engineer,Full-time,Associate,6,"cloud, javascript, ruby, vue.js, agile, linux, back-end, scrum, gcp, aws",Gurgaon,,,,,Portea Medical,Healthcare,
2737083720,2017-09-15,Software Engineer,Senior Software Engineer,Full-time,Associate,5,"graphql, javascript, frontend, devops, backend, java, mysql, postgresql",Chennai,,,,,Uber,Rides,
2698170794,2017-09-15,Senior Analyst,"Emfi, Data Courier Senior Analyst",Full-time,Associate,5,"database, visio, powerpoint, sharepoint, go, excel, unix",Noida,,,,1,Portea Medical,Healthcare,
2681554596,2017-09-15,Software Engineer,Principal Software Engineer,Full-time,Mid-Senior level,4,"scrum, cloud, java, css, javascript, html, programming, apache, server, azure",Hyderabad,,,,1,BazarIndia,Classifieds,
2640358362,2017-09-15,Software Engineer,Lead Software Engineer,Full-time,Mid-Senior level,2,"cloud, agile, hadoop, docker, back-end, devops, spark, java",Varanasi,,,,,Sony Pictures Networks India,Media,
2733595312,2017-09-15,Business Analyst,Client Services Business Analyst,Full-time,Associate,3,microsoft,Varanasi,,,,34,Airtel Xstream,Streaming,
2742402246,2017-09-15,Software Developer,Software Developer,Full-time,Mid-Senior level,4,"linux/unix, git, json, java, xml, apache, go",Noida,,,,4,Mindtree,IT services,
2720362818,2017-09-15,Business Analyst,"Senior Business Analyst, Telcodr",Full-time,Director,8,spreadsheet,Mumbai,,,,2,Namecheap,Hosting,
2437706126,2017-09-16,Software Engineer,Software Engineer,Full-time,Entry level,4,"database, cloud, agile, docker, scrum, saas, programming, spark, backend, java, postgresql",Kolkata,,,,27,Metro Cash & Carry,Wholesale,
2682251982,2017-09-16,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,5,"github, back-end, node.js, git, scrum, ci/cd, cloud, java, gitlab, aws, python, selenium, sql, docker, nosql, server, devops, bitbucket",Noida,,,,,Treehouse,Education,
2697559547,2017-09-16,Software Engineer,"Senior Software Engineer, Automation Platform",Full-time,Associate,4,"python, codebase, etl, ai, machine_learning",Ahmedabad,,,,3,Siemens PLM Software India,Software,
2737721127,2017-09-16,Data Engineer,Data Engineer Ii,Full-time,Mid-Senior level,8,"r, oracle, database, microsoft, java, agile, python, etl, hadoop, sql, devops, ssrs, azure",Ahmedabad,,,,5,IBM India,IT services,
2675007963,2017-09-16,Software Engineer,Software Engineer,Full-time,Mid-Senior level,7,"c++, rust, sql, docker, c",Lucknow,,,,1,Gamezy,Fantasy,
2710739380,2017-09-16,Data Engineer,Data Engineer,Full-time,Entry level,1,"database, aws, python, sql, postgres",Mysore,,,,5,Vultr,Cloud,
2733209994,2017-09-16,Data Analyst,Data Analyst,Full-time,Entry level,0,"database, python, r, sas, tableau, sql",Ahmedabad,,,,5,Ticketmaster India,Tickets,
2681815756,2017-09-16,Software Engineer,Back End Software Engineer,Contract,Mid-Senior level,5,"backend, cloud, java, kotlin, aws, agile, no-sql, nosql",Bangalore,,,,18,KLA Corporation India,Equipment,
2662403907,2017-09-17,Software Engineer,Software Engineer,Full-time,Entry level,1,"javascript, java, aws, c++",Gurgaon,,,,1,Amazon Prime Video,Streaming,
2687407878,2017-09-17,Software Engineer,Cloud Software Engineer,Full-time,Mid-Senior level,6,"cloud, agile/scrum, aws, agile, cicd, devops, azure, c",Ahmedabad,,,,2,Dunzo,Delivery,
2688424674,2017-09-17,Developer,Solidity Developer,Full-time,Mid-Senior level,5,"back-end, scrum, agile, kanban",Ahmedabad,,,,2,Aditya Birla Retail,Retail,
2686112467,2017-09-17,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,12,"warehousing, cloud, aws, python, snowflake",Lucknow,1906000,1976000,yr,41,FedEx India,Logistics,
2693781197,2017-09-17,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,3,"cloud, aws, azure",Ahmedabad,,,,,Adobe India,Software,
2686397651,2017-09-17,Business Intelligence Analyst,Principal Business Intelligence Analyst (Sales,Full-time,Associate,2,"alteryx, bi, tableau",Mumbai,,,,1,Blue Dart,Logistics,
2636330994,2017-09-17,Software Engineer,Senior Software Engineer,Full-time,Associate,5,"airflow, apache, devops, postgres",Noida,,,,3,Godaddy,Hosting,
2701523627,2017-09-17,Data Scientist,Senior Data Scientist,Full-time,Associate,5,"r, cloud, aws, python, programming, snowflake, pytorch, machine_learning",Jamshedpur,,,,,Shopclues,E-commerce,
2709263406,2017-09-18,Systems Analyst,Senior It Business Systems Analyst,Full-time,Associate,4,"excel, sql",Bhubneshwar,,,,6,Mphasis,IT services,
2701062416,2017-09-18,Software Engineer,Space Principal Software Engineer,Full-time,Associate,5,"github, cloud, java, agile, docker, nosql, apache",Ahmedabad,,,,,Ansys India,Software,
2702965276,2017-09-18,Senior Analyst,"Senior Analyst, Data",Full-time,Associate,5,"microsoft, nuix, sql",Hyderabad,,,,3,Blue Dart,Logistics,
2705614672,2017-09-18,Data Analyst,Senior Data Analyst,Contract,Mid-Senior level,7,"scala, oracle, warehousing, database, scrum, cloud, mysql, agile, programming, etl, sql, server, devops, azure, spark",Noida,,,,10,Ixigo,Travel,
2715033978,2017-09-18,Data Analyst,Healthcare Data Analyst,Full-time,Associate,4,"python, r, programming, sql",Pune,,,,31,Bluehost,Hosting,
2555831789,2017-09-18,Data Scientist,Senior Data Scientist -- Clinical Outcomes,Full-time,Mid-Senior level,6,"database, cloud, python, linux, codebase, shell, pyspark, sql, machine_learning",Mysore,,,,7,FedEx India,Logistics,
2795554667,2017-09-18,Data Scientist,Data Scientist,Full-time,Mid-Senior level,3,"python, hadoop, r, tableau, sql, airflow",Ahmedabad,,,,4,HealthifyMe,Health,
2695697081,2017-09-18,Software Engineer,Software Engineer,Contract,Mid-Senior level,8,"data_lake, iot, cloud, java, aws, agile",Mysore,,,,9,Zee Entertainment Enterprises,Media,
2743453079,2017-09-19,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,5,excel,Patna,,,,,Ola,Rides,
2710380441,2017-09-19,Data Scientist,Principal Data Scientist,Full-time,Mid-Senior level,6,"unix/linux, aws, agile, python, programming, matlab, sql",Chandigarh,,,,10,HealthifyMe,Health,
2724695772,2017-09-19,Data Analyst,"Senior Data Analyst, Firm Analytics",Full-time,Mid-Senior level,3,"database, hadoop, r, oracle, macros, microsoft, sas, tableau, xml, sql, nosql, excel, spss, vba",Indore,,,,6,Naaptol,Shopping,
2649123995,2017-09-19,Software Engineer,Senior Software Engineer,Full-time,Associate,5,"agile/scrum, javascript, ruby, css, programming, mongodb, backend, aws, postgresql, sql, go, coding",Raipur,,,,,Paytm Tickets,Tickets,
2756024506,2017-09-19,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,4,"airflow, cloud, gcp, java, nlp, python, coding, bigquery, ml, sql, docker, ai, mlops, azure",Bhopal,,,,,Oracle India,IT services,
2705284273,2017-09-19,Software Engineer,Software Engineer,Full-time,Mid-Senior level,6,frontend,Hyderabad,,,,2,SAP Labs India,Software,
2692538830,2017-09-19,Data Analyst,Senior Data Analyst,Full-time,Mid-Senior level,7,"database, javascript, python, bi, programming, golang, java, tableau, sql, scala",Pune,,,,2,Aditya Birla Retail,Retail,
2398148992,2017-09-19,Software Engineer,"Software Engineer, Integrations",Full-time,Entry level,1,"javascript, java",Pune,,,,72,Spencer's Retail,Retail,
2720505707,2017-09-20,Software Engineer,Senior Software Engineer,Full-time,Associate,4,back-end,Bhubneshwar,,,,,Mobile Premier League,Fantasy,
2677654413,2017-09-20,Data Architect,Senior Data Modeler/ Data Architect,Full-time,Mid-Senior level,7,"data_lake, ibm, etl, sql",Ahmedabad,,,,1,MX Player,Streaming,
2749223858,2017-09-20,Business Analyst,Business Analyst,Full-time,Mid-Senior level,6,excel,Ahmedabad,,,,1,Amazon Prime,Subscription,
2555490906,2017-09-20,Data Analyst,"Data Analyst, Customer Success And Strategy Operations",Full-time,Entry level,1,"database, cloud, python, jira, git, saas, backend, etl, snowflake, sql",Pune,,,,89,CureFit,Health,
2727637620,2017-09-20,Software Engineer,Software Engineer,Full-time,Mid-Senior level,3,"database, cloud, java, javascript, mysql, agile, postgresql, sql, nosql, mongodb",Patna,,,,,Vedantu,Education,
2680368478,2017-09-20,Software Engineer,Remote Embedded Software Engineer,Full-time,Associate,4,"iot, git, c++, swift, c/c++, rust, linux, go, c",Bhopal,,,,1,Ola,Rides,
2741832981,2017-09-20,Senior Analyst,"Senior Analyst, Marketing Investment Performance",Full-time,Associate,2,"bi, saas, looker, tableau, sql",Kolkata,,,,,Honeywell India,Automation,
2716525496,2017-09-20,Data Scientist,Data Scientist,Full-time,Entry level,1,"cloud, python, r, gcp, programming, matlab, sas, aws, snowflake, sql, machine_learning, azure",Ahmedabad,,,,2,Coursera,Education,
2725219297,2017-09-21,Software Engineer,Frontend Software Engineer,Full-time,Entry level,2,"database, javascript, agile, git, frontend, css, slack, programming, github, backend, codebase, html",Nagpur,,,,14,Airtel Xstream,Streaming,
2698187417,2017-09-21,Business Analyst,Business Analyst,Contract,Mid-Senior level,2,"excel, agile, visio",Ahmedabad,,,,3,L&T Technology Services,IT services,
2753083727,2017-09-21,Data Engineer,Data Engineer,Full-time,Mid-Senior level,1,"numpy, database, python, programming, warehousing, pandas, aws, mysql, redshift, etl, no-sql, snowflake, sql",Varanasi,,,,,Lam Research India,Equipment,
2690300993,2017-09-21,Developer,Swift Developer,Contract,Mid-Senior level,7,,Chennai,,,,,DHL India,Logistics,
2683262976,2017-09-21,Software Engineer,Senior Software Engineer,Full-time,Associate,4,"cloud, saas, backend, java, aws, postgresql, apache, go, kotlin, coding",Bhubneshwar,,,,,Treebo Hotels,Hotels,
2676397281,2017-09-21,Software Engineer,"Staff Software Engineer, Backend",Full-time,Mid-Senior level,6,,Mumbai,,,,,Broadcom India,Semiconductors,
2713548930,2017-09-21,Data Engineer,Sr Data Engineer Augmented Intelligence,Full-time,Associate,2,"sap, database, server, bi, gcp, ci/cd, ml, sql, ai, machine_learning, coding",Indore,,,,,Infosys,IT services,
2612695714,2017-09-21,Software Engineer,Full Stack Software Engineer,Full-time,Associate,3,"node.js, cloud, javascript, python, c",New Delhi,,,,44,OLX India,Classifieds,
2622957589,2017-09-21,Data Engineer,Data Engineer,Full-time,Entry level,2,"r, scala, oracle, cloud, java, pyspark, python, programming, sql, nosql, apache, server, ai, machine_learning, azure, spark",Gurgaon,,,,5,Medlife,Pharmacy,
2697858167,2017-09-21,Data Engineer,Aws Data Engineer,Full-time,Mid-Senior level,7,"data_lake, cloud, data_lakes, python, hadoop, devops, spark, iot, aws, pyspark, redshift, etl, sql, nosql, machine_learning",Bangalore,1961000,1805000,yr,,L&T Technology Services,IT services,
2741580077,2017-09-22,Software Developer,Software Developer Ii,Full-time,Mid-Senior level,8,"agile, asp.net, docker, back-end, programming, c, microsoft, vb.net, sql, machine_learning, coding",New Delhi,1151000,2812000,yr,,Cleartrip,Travel,
2715641748,2017-09-22,Data Analyst,Program Analyst /Data Analyst- Remote Based,Full-time,Entry level,4,"word, visio, powerpoint, excel",Hyderabad,,,,,HomeShop18,Shopping,
2713326470,2017-09-22,Software Engineer,Software Engineer,Full-time,Mid-Senior level,2,"perl, json, java, javascript, coding, php, xml, sql, c",Lucknow,,,,4,Namecheap,Hosting,
